date,pm25,pm10,no2,so2,o3,co,station,lat,lon,split,t2m,blh,u10,v10,sp,tp,msdwswrf,rh,wind_speed,vi
2023-11-22,100.02986111111112,142.27604166666666,9.533888888888889,4.411770833333334,34.975,0.8661458333333334,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,296.4224181,444.4130335,-1.344255763,-1.307308343,100458.6886,0.0,200.3986261,61.19512098,1.8751209721071649,833.3281993936139
2023-11-23,94.29375,133.90555555555557,9.41597222222222,4.1509375,38.1015625,0.8530208333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.7116385,428.310614,-1.347811645,-1.487802361,100281.295,0.0,202.4006525,58.4970274,2.0075238717870283,859.8437821447593
2023-11-24,68.33159722222221,103.52569444444444,11.116979166666669,4.173125,38.586875000000006,0.7517013888888889,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,297.3271816,414.0663821,-3.393236209,-1.553875274,100409.6268,0.0,198.1004284,50.78159775,3.732101329977157,1545.3376953342397
2023-11-25,39.411458333333336,73.71284722222222,12.483819444444444,4.610763888888889,31.6478125,0.7014236111111112,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,298.2808595,405.5645017,-3.557425854,-0.807747924,100451.0445,0.0,168.2258745,52.62905242,3.647976893489587,1479.4899310212184
2023-11-26,30.709027777777777,54.988194444444446,11.752743055555555,4.606701388888889,31.04125,0.7329166666666667,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.5880713,442.0799753,-3.581779964,-0.22628008,100394.7496,0.070698247,92.07371142,81.93618734,3.5889205041511643,1586.5898878288103
2023-11-27,8.836458333333333,22.428819444444446,12.0775,4.614930555555556,32.2153125,0.5199305555555556,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.233171,298.928045,0.0435134,-1.1940257,100351.1586,0.001431452,119.6897671,85.43711212,1.1948183076267498,357.1647008290729
2023-11-28,15.651388888888889,41.43888888888889,12.542048611111111,4.614340277777778,32.286875,0.5859375,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.4526346,365.4090306,-0.778030624,-1.667915481,100341.2848,4.48e-05,157.9790531,81.09761523,1.8404547545759693,672.5187877327659
2023-11-29,18.519097222222225,51.511805555555554,12.55284722222222,4.615069444444444,32.783125000000005,0.663125,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.5419169,332.6682938,-1.241176971,-1.730984877,100409.4259,0.00010531,165.5100724,80.38303894,2.129983313958924,708.577914877185
2023-11-30,22.922916666666666,66.56319444444445,12.351145833333334,4.613923611111111,33.136562500000004,0.6608333333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.3078179,349.5015324,-1.204346089,-2.127468411,100443.7769,2.32e-05,158.902385,75.12551476,2.444702710329512,854.4273435225975
2023-01-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,296.1133904,473.6956413,-2.307878882,-2.422849834,100425.0248,0.000114997,148.5294641,74.41848818,3.346118086992059,1585.0415530832324
2023-02-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,297.3080447,530.144565,-3.477768438,-1.823731844,100425.1457,8.84e-05,166.085109,75.17548181,3.9269417040705608,2081.846801484846
2023-03-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,296.6170632,438.1219236,-2.701355271,-1.744898789,100492.8746,0.000307195,154.7431847,79.70990403,3.2158967775743594,1408.9548822899196
2023-04-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.1572349,435.9352574,-1.870173547,-2.264353696,100459.1784,0.000155514,174.3413297,81.49606947,2.9368089410936187,1280.258561670268
2023-05-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.2331248,447.4407605,-2.501490711,-2.496146956,100424.6791,0.0,187.7948008,77.13620349,3.533865504397041,1581.1954687921282
2023-06-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.3123564,444.1748048,-2.650208715,-1.907485773,100456.8406,0.000102134,167.564308,74.54397823,3.2652883804128785,1450.3588289855984
2023-07-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.9815123,445.0323936,-2.025436521,-1.80653292,100487.3118,0.0,175.4966336,71.68512206,2.714029161900128,1207.8308942206158
2023-08-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.9628288,446.3548468,-1.488030312,-1.482486695,100524.377,2.59e-07,175.1496809,72.08306553,2.1004763769875727,937.5578114573073
2023-09-12,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.4465188,382.3228471,-0.680121279,-1.874104073,100604.8867,0.0,187.1646194,70.94338204,1.9936978283039248,762.2362299742434
2023-10-12,82.86597222222223,123.58715277777776,10.389131944444443,24.31571428571428,29.37875,0.474375,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.5698586,343.3780231,-1.305130744,-1.407453532,100475.4477,0.0,187.3529145,73.31145883,1.919450885975796,659.0972506639123
2023-11-12,60.45798611111112,85.85972222222222,10.938923611111113,4.412361111111111,34.7990625,0.4896180555555555,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.1805014,306.5607611,-0.715727377,-1.501966459,100459.8236,0.0,189.4729343,71.53500889,1.6637815127438755,510.0501268508718
2023-12-14,44.61944444444445,63.910069444444446,11.160833333333334,4.624444444444444,41.0090625,0.4641666666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.3875072,288.2117015,-2.644709225,-0.916357422,100649.8654,0.0,187.3417249,63.46463672,2.798963702811201,806.6940912239565
2023-12-22,34.11597222222222,73.11909722222222,11.619756944444443,6.458749999999999,20.081041666666664,0.8584722222222222,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.7654907,219.2251571,-2.627667175,-0.622815317,100565.7221,8.51e-06,157.1931031,58.11644757,2.7004691632496547,592.0107765571111
2023-12-23,40.16770833333334,86.0625,11.161631944444444,6.531354166666667,20.05625,0.7956944444444445,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.0981664,231.2911147,-2.193302158,-1.377493555,100720.5533,0.0,186.7210748,58.88811003,2.5899928282437377,599.0423283094998
2023-12-24,36.415625000000006,80.8767361111111,9.14111111111111,6.151701388888888,13.9821875,0.6830555555555556,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.1185042,235.0568553,-2.392313263,-1.439867137,100868.547,0.0,188.1234516,62.32683427,2.792199871165796,656.325721085297
2023-12-25,41.053125,91.78645833333331,7.756493055555556,7.688715277777778,12.73125,0.5846180555555556,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.9959565,226.8100925,-1.70096055,-1.427064084,100778.6254,0.0,189.4347544,65.93702478,2.2203104946153505,503.5888286624284
2023-12-26,39.30347222222222,87.90833333333332,9.075833333333334,7.266979166666668,19.53,0.554375,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.1475221,236.7423949,-0.598317341,-1.426548045,100751.2299,0.0,190.0150142,68.20652528,1.546939871240842,366.22624988385456
2023-12-27,45.07083333333333,107.55694444444444,10.271354166666669,7.813854166666665,19.543750000000003,0.5516319444444444,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.4539322,300.5577213,-1.271072432,-1.49527318,100776.1066,0.0,186.6400053,74.30471645,1.962515480249189,589.8491807596716
2023-12-28,32.510416666666664,81.72881944444444,9.2984375,7.884756944444444,19.52583333333333,0.4777083333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.1997971,330.9002861,-2.838920183,-1.33256235,100615.9093,0.0,182.258012,65.55110949,3.136110683965456,1037.739922565436
2023-12-29,23.65868055555556,62.61145833333333,9.347395833333334,7.8034027777777775,16.455625,0.4726041666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.8394356,286.1585028,-2.186985546,-1.063857936,100583.2371,0.0,187.0838478,71.37307903,2.4320155193590147,695.94191980614
2023-12-30,33.979166666666664,84.65763888888888,10.17347222222222,8.230104166666665,16.4765625,0.5143055555555556,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.4007698,291.6533621,-0.52946866,-1.712057322,100545.6623,0.0,188.5975522,73.78696642,1.7920595234913397,522.660185109573
2023-12-31,36.92222222222222,88.92222222222222,10.657777777777778,8.982534722222223,16.50125,0.5715972222222222,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.6305065,298.7314733,-0.17055726,-1.501159693,100512.3276,0.0,188.9088579,73.16128024,1.5108177265396914,451.3288053369585
2024-01-01,38.91375,88.84416666666668,10.61625,8.94375,16.4775,0.5670833333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.3331641,336.7746801,-0.871447387,-1.641580184,100545.6163,0.0,189.0316062,76.38116519,1.8585494475021649,625.9123956325733
2024-02-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.6331863,356.9987232,-0.719629593,-1.82576888,100486.7392,0.0,187.548968,74.63849904,1.9624726123688447,700.6002169306462
2024-03-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.0418964,381.717983,-1.722211824,-1.975552917,100487.387,0.0,188.7747358,73.32443127,2.6208439279347817,1000.4232579290624
2024-04-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,291.4482661,352.467933,-1.605159773,-2.196719726,100550.9835,0.0,193.7058498,66.87209344,2.7206829016728364,958.953478701067
2024-05-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,291.4406579,364.3609566,-1.808974904,-1.958271269,100608.9713,0.0,190.5718585,69.17956598,2.66593633950488,971.3631148967004
2024-06-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,291.6033549,392.8941869,-2.84011679,-2.004483978,100708.8854,0.0,193.8527937,65.54687427,3.476236384209021,1365.7930676459994
2024-07-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.8593079,381.4261545,-3.129752652,-1.842667087,100681.3465,0.0,181.1988263,69.06729615,3.631910469190299,1385.3056437515463
2024-08-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.0052056,308.6260861,-1.472672152,-2.155055923,100666.3338,0.000341511,135.2512575,75.40774366,2.610178020467894,805.5690264812519
2024-09-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,294.832683,407.4227458,-0.858422395,-2.958499194,100682.0616,0.000173185,158.7190026,67.39947979,3.080520489971814,1255.0741165174777
2024-10-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.9228997,354.1519101,-1.528662925,-2.014173364,100674.8928,0.0,188.4057708,72.53506691,2.528577599860568,895.5005868266937
2024-11-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.4902028,292.4432541,-1.622994134,-1.608031559,100705.1885,0.0,193.4939149,74.29496018,2.284704675387692,668.1464699278608
2024-12-01,,,,,,,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.7843731,332.680818,-1.053134893,-1.167655396,100613.8082,0.0,195.3396273,72.3782352,1.5724224071991717,523.1147726685496
2024-01-13,56.51833333333334,86.18791666666665,11.580833333333333,6.9875,25.0725,0.9033333333333332,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.4568528,285.3352499,1.098479466,-1.648966556,100623.8822,0.0,198.8742567,59.57877544,1.9813500044237884,565.3489986516278
2024-01-14,61.1525,90.47666666666667,11.410416666666668,6.964583333333334,29.58625,0.7929166666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.5639732,298.0079187,1.097039054,-2.024607851,100671.587,0.0,207.0585101,50.70596218,2.3027226572759587,686.2295864381418
2024-01-15,58.51416666666666,83.82958333333333,11.379583333333334,5.995416666666666,30.44,0.9766666666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.2736787,272.7368777,-0.007732058,-0.931469041,100542.8773,0.0,205.3440192,61.13576305,0.9315011320778817,254.05471033693675
2024-01-16,97.88416666666666,126.78041666666668,11.470833333333331,4.396249999999999,29.93625,1.105,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.2015145,298.7453881,0.837361947,-1.052681774,100310.7973,0.0,207.1652876,57.56545323,1.3451074111740735,401.84463558738486
2024-01-17,88.2625,113.85916666666668,11.364166666666668,4.394583333333333,23.275,1.15125,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.1112359,370.901928,0.203835629,-1.584349962,100323.242,0.0,204.6499069,61.24147769,1.5974084530073165,592.481875023911
2024-01-18,92.62624999999998,124.08541666666667,11.329166666666667,4.388333333333334,22.0775,1.14625,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.1355137,391.3102484,-1.061662683,-1.701331527,100506.7358,0.0,204.0946837,63.66947404,2.0054068458143126,784.7362509786591
2024-01-19,80.60708333333334,108.31291666666668,11.45625,4.392083333333333,21.01,1.0558333333333334,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.5814553,477.7200417,-2.125727209,-1.469202178,100587.6019,0.0,205.4685997,56.45790356,2.584041641870903,1234.4484809091043
2024-01-20,85.06750000000001,111.91583333333334,11.357916666666666,4.390416666666666,23.4625,1.1137500000000002,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.4971762,454.4042469,-1.006389319,-2.035251677,100725.4872,0.0,208.0211774,51.35038699,2.270477670035228,1031.7146957556242
2024-01-21,81.205,105.695,11.483333333333334,6.165416666666666,23.391250000000003,1.0758333333333334,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.1639674,335.2091905,-2.325372009,-1.026443084,100766.8971,0.0,208.1844235,55.01626824,2.5418379934472863,852.0474561656091
2024-01-22,81.99666666666666,106.21625,11.3025,7.23875,23.67125,1.190416666666667,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,291.8998397,326.4788584,-1.396115594,-1.271480237,100784.9375,0.0,210.7865866,51.38330321,1.8883327950579976,616.5007352098162
2024-01-23,89.33125,114.0675,11.233333333333334,7.227916666666666,16.9175,1.1625,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.5657969,434.0999393,-0.800482108,-1.355304175,100741.4336,0.0,211.2342493,54.17813313,1.5740460641291774,683.2933008938799
2024-01-24,89.60458333333334,113.97083333333336,11.1875,7.228750000000001,15.755,1.1666666666666667,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.7764204,488.0696493,-1.180666086,-0.902902063,100750.1718,0.0,211.9657409,56.2788669,1.4863393091754706,725.4371053700762
2024-01-25,79.56291666666665,101.08416666666666,10.96,8.01375,15.925,1.0916666666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.8310216,338.6885619,-1.970343408,-0.661049626,100838.7676,0.0,214.5394615,54.23372892,2.0782780741478737,703.889012161445
2024-01-26,76.37083333333334,99.6325,10.779166666666669,9.2575,18.495,1.0770833333333332,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,292.6797913,313.5861976,-1.942257604,-1.479137498,100960.4893,0.0,214.5874553,55.18724093,2.441354611334765,765.5751095616948
2024-01-27,78.12541666666667,103.37791666666664,10.648333333333332,9.229166666666666,17.63625,1.0579166666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.5292742,291.3085039,-1.797210976,-1.098695122,100855.9441,0.0,215.6160661,53.75215003,2.1064420864010165,613.6244927414747
2024-01-28,87.71166666666666,112.26541666666668,10.698333333333332,9.254583333333334,18.3025,1.080833333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.887149,309.3828996,0.652240257,-0.928703434,100731.6048,0.0,216.6344679,50.92434552,1.1348600888104303,351.1063049164845
2024-01-29,102.39583333333331,131.43875,10.669166666666664,9.23625,16.49875,1.2804166666666663,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,293.9581964,375.3813959,1.064557235,-1.695819576,100750.6549,0.0,211.4336192,56.52682618,2.002270246728864,751.6150001861182
2024-01-30,70.31833333333333,109.22999999999998,10.809583333333334,11.967083333333331,15.6475,1.112083333333333,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.1253186,372.2064948,-0.647182912,-0.642597074,100622.3906,0.0,203.3276429,57.58301717,0.9120179390221232,339.45900027814463
2024-01-31,67.77166666666666,114.42458333333332,10.807916666666666,13.535416666666665,15.06375,1.1191666666666666,IIPHG Lekawada Gandhinagar India,23.2384,72.6953,train,295.5534629,473.4574018,0.602080735,0.251908867,100537.6502,0.0,178.2025634,61.26390156,0.6526555666899378,309.0046088753246
2023-07-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,train,298.7887684,261.8583027,-2.005840804,-0.460700594,99059.80998,0.008301638,62.25451151,92.74392659,2.0580676296719016,538.9220963476963
2023-07-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,validation,298.7887684,261.8583027,-2.005840804,-0.460700594,99059.80998,0.008301638,62.25451151,92.74392659,2.0580676296719016,538.9220963476963
2023-08-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,train,299.622161,273.8484658,1.373916533,-0.008809236,99099.40651,0.005609266,117.3018839,90.77681359,1.3739447741047106,376.25266848250254
2023-08-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,validation,299.622161,273.8484658,1.373916533,-0.008809236,99099.40651,0.005609266,117.3018839,90.77681359,1.3739447741047106,376.25266848250254
2023-09-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,train,300.5446861,351.6554045,1.188826252,0.475857397,99211.89852,0.003120641,171.7659328,85.28107398,1.280526500984647,450.30406467672566
2023-09-10,,,,,,,IITG Guwahati India,26.1924788,91.6946357,validation,300.5446861,351.6554045,1.188826252,0.475857397,99211.89852,0.003120641,171.7659328,85.28107398,1.280526500984647,450.30406467672566
2023-10-10,23.512083333333333,36.96635416666667,1.0375694444444443,7.7290625,12.0946875,0.1969791666666666,IITG Guwahati India,26.1924788,91.6946357,train,300.1685487,225.0020296,-0.404099458,-0.129077459,99307.61842,0.001179686,149.4133502,88.85905084,0.4242138168162259,95.44896976801344
2023-10-10,23.512083333333333,36.96635416666667,1.0375694444444443,7.7290625,12.0946875,0.1969791666666666,IITG Guwahati India,26.1924788,91.6946357,validation,300.1685487,225.0020296,-0.404099458,-0.129077459,99307.61842,0.001179686,149.4133502,88.85905084,0.4242138168162259,95.44896976801344
2023-11-10,72.24270833333334,109.81041666666664,3.3869791666666664,8.2165625,14.1453125,0.3621874999999999,IITG Guwahati India,26.1924788,91.6946357,train,300.6089342,285.6570345,0.072738074,0.101039738,99289.59505,0.001442324,194.3621402,86.7556194,0.1244984179190166,35.563848862687955
2023-11-10,72.24270833333334,109.81041666666664,3.3869791666666664,8.2165625,14.1453125,0.3621874999999999,IITG Guwahati India,26.1924788,91.6946357,validation,300.6089342,285.6570345,0.072738074,0.101039738,99289.59505,0.001442324,194.3621402,86.7556194,0.1244984179190166,35.563848862687955
2023-12-10,,117.259375,2.5401041666666666,8.4809375,9.680624999999996,0.3186458333333333,IITG Guwahati India,26.1924788,91.6946357,train,300.4170939,290.7523115,-0.147020682,0.294442284,99468.46934,0.00192241,187.0532731,83.14938654,0.3291068816401167,95.68858656742084
2023-12-10,,117.259375,2.5401041666666666,8.4809375,9.680624999999996,0.3186458333333333,IITG Guwahati India,26.1924788,91.6946357,validation,300.4170939,290.7523115,-0.147020682,0.294442284,99468.46934,0.00192241,187.0532731,83.14938654,0.3291068816401167,95.68858656742084
2023-10-13,31.598333333333333,58.3109375,2.414375,7.284479166666666,14.215625,0.2561458333333333,IITG Guwahati India,26.1924788,91.6946357,train,300.2582404,280.4010535,-0.321509588,0.187895758,99545.53414,0.002281564,166.9991174,84.34242447,0.3723885484951495,104.41814130937576
2023-10-13,31.598333333333333,58.3109375,2.414375,7.284479166666666,14.215625,0.2561458333333333,IITG Guwahati India,26.1924788,91.6946357,validation,300.2582404,280.4010535,-0.321509588,0.187895758,99545.53414,0.002281564,166.9991174,84.34242447,0.3723885484951495,104.41814130937576
2023-10-14,54.93812500000001,94.57041666666665,4.1340625,7.396354166666666,13.734375,0.3305208333333333,IITG Guwahati India,26.1924788,91.6946357,train,299.2065452,321.5141231,0.10694428,0.042179061,99445.29157,0.001967328,149.4780238,85.80242608,0.1149615249183835,36.96175387437289
2023-10-14,54.93812500000001,94.57041666666665,4.1340625,7.396354166666666,13.734375,0.3305208333333333,IITG Guwahati India,26.1924788,91.6946357,validation,299.2065452,321.5141231,0.10694428,0.042179061,99445.29157,0.001967328,149.4780238,85.80242608,0.1149615249183835,36.96175387437289
2023-10-15,53.1328125,90.39770833333334,3.0984375000000006,7.3934375,16.669375,0.33125,IITG Guwahati India,26.1924788,91.6946357,train,299.7144098,281.7981697,-0.328794398,0.440331315,99374.36804,0.000622251,188.5622156,83.04585794,0.5495429220050165,154.86018959260352
2023-10-15,53.1328125,90.39770833333334,3.0984375000000006,7.3934375,16.669375,0.33125,IITG Guwahati India,26.1924788,91.6946357,validation,299.7144098,281.7981697,-0.328794398,0.440331315,99374.36804,0.000622251,188.5622156,83.04585794,0.5495429220050165,154.86018959260352
2023-10-16,55.34958333333333,95.1128125,2.911979166666667,7.420104166666666,16.9140625,0.34375,IITG Guwahati India,26.1924788,91.6946357,train,300.2751171,282.513528,-1.126208807,-0.295964177,99490.19539,0.000286718,199.3752508,81.96290115,1.164448827141687,328.97254633126016
2023-10-16,55.34958333333333,95.1128125,2.911979166666667,7.420104166666666,16.9140625,0.34375,IITG Guwahati India,26.1924788,91.6946357,validation,300.2751171,282.513528,-1.126208807,-0.295964177,99490.19539,0.000286718,199.3752508,81.96290115,1.164448827141687,328.97254633126016
2023-10-17,46.78302083333333,78.41520833333333,3.186666666666667,7.388749999999999,15.0715625,0.3080208333333333,IITG Guwahati India,26.1924788,91.6946357,train,299.7570075,283.0543445,-0.141263829,0.148199419,99523.87337,0.001482318,200.8940997,82.51048053,0.2047401699122055,57.95259458731797
2023-10-17,46.78302083333333,78.41520833333333,3.186666666666667,7.388749999999999,15.0715625,0.3080208333333333,IITG Guwahati India,26.1924788,91.6946357,validation,299.7570075,283.0543445,-0.141263829,0.148199419,99523.87337,0.001482318,200.8940997,82.51048053,0.2047401699122055,57.95259458731797
2023-10-18,46.3428125,84.10416666666667,4.0909375,7.255416666666666,14.9653125,0.3058333333333333,IITG Guwahati India,26.1924788,91.6946357,train,299.6988416,356.8693611,0.272386266,-0.0868128,99557.08627,0.001134551,196.4278367,82.69557509,0.2858858865863489,102.02391369357738
2023-10-18,46.3428125,84.10416666666667,4.0909375,7.255416666666666,14.9653125,0.3058333333333333,IITG Guwahati India,26.1924788,91.6946357,validation,299.6988416,356.8693611,0.272386266,-0.0868128,99557.08627,0.001134551,196.4278367,82.69557509,0.2858858865863489,102.02391369357738
2023-10-19,49.85479166666666,91.34458333333332,3.9860416666666665,7.345937500000001,15.043125,0.318125,IITG Guwahati India,26.1924788,91.6946357,train,299.0810414,282.0697669,-0.852096669,-0.449611979,99653.51681,0.001094349,181.982825,83.87399764,0.9634415732057612,271.75773997591835
2023-10-19,49.85479166666666,91.34458333333332,3.9860416666666665,7.345937500000001,15.043125,0.318125,IITG Guwahati India,26.1924788,91.6946357,validation,299.0810414,282.0697669,-0.852096669,-0.449611979,99653.51681,0.001094349,181.982825,83.87399764,0.9634415732057612,271.75773997591835
2023-10-20,46.708020833333336,85.95708333333333,3.4179166666666667,7.405625000000001,16.2059375,0.2963541666666667,IITG Guwahati India,26.1924788,91.6946357,train,299.1824294,268.5302599,-0.886058911,-0.328539369,99698.84457,0.000606442,191.7962685,82.83081071,0.9450071485155148,253.76301519822908
2023-10-20,46.708020833333336,85.95708333333333,3.4179166666666667,7.405625000000001,16.2059375,0.2963541666666667,IITG Guwahati India,26.1924788,91.6946357,validation,299.1824294,268.5302599,-0.886058911,-0.328539369,99698.84457,0.000606442,191.7962685,82.83081071,0.9450071485155148,253.76301519822908
2023-10-21,40.72072916666667,70.38322916666667,2.228645833333333,7.353437500000001,18.2421875,0.2601041666666666,IITG Guwahati India,26.1924788,91.6946357,train,299.0887348,343.6482937,-1.614693274,-0.549958716,99728.95771,0.0,218.3268485,77.76079329,1.7057810405808853,586.1887440214317
2023-10-21,40.72072916666667,70.38322916666667,2.228645833333333,7.353437500000001,18.2421875,0.2601041666666666,IITG Guwahati India,26.1924788,91.6946357,validation,299.0887348,343.6482937,-1.614693274,-0.549958716,99728.95771,0.0,218.3268485,77.76079329,1.7057810405808853,586.1887440214317
2023-10-22,36.6571875,67.73239583333333,1.4577083333333334,7.339270833333333,19.295,0.2438541666666666,IITG Guwahati India,26.1924788,91.6946357,train,298.9382632,326.7221201,-1.530564948,-0.548808664,99705.64942,0.0,219.2740114,77.85713561,1.6259827827279438,531.2445420189714
2023-10-22,36.6571875,67.73239583333333,1.4577083333333334,7.339270833333333,19.295,0.2438541666666666,IITG Guwahati India,26.1924788,91.6946357,validation,298.9382632,326.7221201,-1.530564948,-0.548808664,99705.64942,0.0,219.2740114,77.85713561,1.6259827827279438,531.2445420189714
2023-10-23,30.091875,52.01802083333333,0.9965625,7.277708333333333,18.11625,0.2085416666666666,IITG Guwahati India,26.1924788,91.6946357,train,298.891225,302.7639318,-1.224559206,-0.392035563,99574.79406,1.19e-05,177.21756,76.67676549,1.2857826922369413,389.2886233420457
2023-10-23,30.091875,52.01802083333333,0.9965625,7.277708333333333,18.11625,0.2085416666666666,IITG Guwahati India,26.1924788,91.6946357,validation,298.891225,302.7639318,-1.224559206,-0.392035563,99574.79406,1.19e-05,177.21756,76.67676549,1.2857826922369413,389.2886233420457
2023-10-24,30.083229166666666,50.26114583333333,1.2903125,7.341770833333332,16.4259375,0.2188541666666666,IITG Guwahati India,26.1924788,91.6946357,train,298.4690396,297.5264952,-1.500826385,-0.385896662,99474.82062,4.09e-05,159.8412884,79.90480181,1.5496438531659174,461.0601044406788
2023-10-24,30.083229166666666,50.26114583333333,1.2903125,7.341770833333332,16.4259375,0.2188541666666666,IITG Guwahati India,26.1924788,91.6946357,validation,298.4690396,297.5264952,-1.500826385,-0.385896662,99474.82062,4.09e-05,159.8412884,79.90480181,1.5496438531659174,461.0601044406788
2023-10-25,28.094895833333336,60.33302083333333,1.9359375,7.537916666666665,15.739375,0.2028124999999999,IITG Guwahati India,26.1924788,91.6946357,train,299.1420507,292.2369965,-0.62759348,-0.017158906,99495.47058,0.001784274,182.1281829,78.60232366,0.6278280052638837,183.47457057690357
2023-10-25,28.094895833333336,60.33302083333333,1.9359375,7.537916666666665,15.739375,0.2028124999999999,IITG Guwahati India,26.1924788,91.6946357,validation,299.1420507,292.2369965,-0.62759348,-0.017158906,99495.47058,0.001784274,182.1281829,78.60232366,0.6278280052638837,183.47457057690357
2023-10-26,39.90479166666666,71.40947916666666,3.231666666666667,7.746145833333333,15.404062499999998,0.2370833333333333,IITG Guwahati India,26.1924788,91.6946357,train,299.2555772,317.9002051,0.161314815,0.554520548,99558.05259,0.001850417,163.4877141,78.19023378,0.577508015262736,183.5899164989177
2023-10-26,39.90479166666666,71.40947916666666,3.231666666666667,7.746145833333333,15.404062499999998,0.2370833333333333,IITG Guwahati India,26.1924788,91.6946357,validation,299.2555772,317.9002051,0.161314815,0.554520548,99558.05259,0.001850417,163.4877141,78.19023378,0.577508015262736,183.5899164989177
2023-10-27,51.94934782608695,88.37521739130435,3.9844791666666666,7.675,18.6034375,0.2794791666666666,IITG Guwahati India,26.1924788,91.6946357,train,298.679484,317.9738342,-0.975191254,-0.055572333,99570.03081,0.001303367,169.3950307,79.79867826,0.9767733954572858,310.58838169810605
