Date,PM2.5,PM10,NO2,SO2,O3_8hr_max,CO_8hr_max,CO_24hr_mean,PM2.5_hrs_interpolated,PM10_hrs_interpolated,O3_hrs_interpolated,SO2_hrs_interpolated,NO2_hrs_interpolated,CO_hrs_interpolated
2023-10-01,69.28125,100.20833333333333,,20.374479166666667,18.5375,0.98,0.738804347826087,0,0,0,8,24,1
2023-10-02,65.54166666666667,100.3611111111111,,,17.900000000000002,0.743125,0.5593055555555555,0,0,0,9,12,0
2023-10-03,58.614583333333336,96.6086956521739,,,17.490624999999998,2.2637500000000004,1.4179166666666667,0,1,0,14,14,0
2023-10-04,66.79166666666667,96.79166666666667,,,17.73125,1.8381249999999998,0.916875,0,0,0,24,24,0
2023-10-05,77.33333333333334,117.72222222222223,,,17.7875,1.9704166666666665,1.2596491228070175,5,6,5,24,15,5
2023-10-06,77.77083333333333,114.18055555555556,,,17.83125,1.9509375,0.6078125000000001,0,0,0,24,13,0
2023-10-07,61.96875,101.13888888888887,,,17.9125,1.45625,0.8113541666666667,0,0,0,24,18,0
2023-10-08,50.416666666666664,113.225,,,18.3625,1.6584375,0.7244097222222222,3,4,0,24,11,0
2023-10-09,32.04347826086956,92.28260869565217,23.30833333333333,,18.40625,1.2965625,0.470625,1,1,0,24,6,0
2023-10-10,27.954861111111114,83.44791666666667,31.93993055555556,,18.512500000000003,0.785625,0.4218650793650794,0,0,0,24,0,3
2023-10-11,57.06597222222223,93.67361111111113,27.606250000000003,,18.793750000000003,0.9671875,0.4565625,0,0,0,24,0,0
2023-10-12,63.71875,103.42013888888887,26.756818181818186,,18.1375,0.9990625000000001,0.6771875,0,0,0,24,2,0
2023-10-13,71.72916666666667,118.65625,27.57717391304348,,18.181250000000002,1.3253125,0.9342708333333335,0,0,0,24,1,0
2023-10-14,66.20833333333333,114.95833333333333,26.09347826086957,,18.25,1.34125,0.6633333333333334,0,0,0,24,1,0
2023-10-15,64.5,108.26041666666667,28.665625000000002,,18.3625,1.236875,0.6245833333333334,0,0,0,24,0,0
2023-10-16,41.80263157894737,106.10416666666667,26.007291666666664,,18.3125,0.8084374999999999,0.265625,5,0,0,24,0,0
