station,date,lat,lon,elevation,doy,pm25,pm10,no2,so2,o3,co,u10,v10,t2m,blh,rh,ventilation_index,lag_PM25_D1,lag_PM25_D2,lag_AOD_D1,lag_NO2_D1,lag_CO_D1,split
IITG Guwahati India,2023-10-23,26.1924788,91.6946357,51.0,296,30.091875,52.01802083333333,0.9965625,7.277708333333333,18.11625,0.2085416666666666,-1.224559206,-0.392035563,298.891225,302.7639318,76.67676549,389.2886233420457,36.6571875,36.6571875,0.05949728190898895,1.5947060092003085e-05,0.03740350157022476,train
IITG Guwahati India,2023-10-23,26.1924788,91.6946357,51.0,296,30.091875,52.01802083333333,0.9965625,7.277708333333333,18.11625,0.2085416666666666,-1.224559206,-0.392035563,298.891225,302.7639318,76.67676549,389.2886233420457,30.091875,36.6571875,0.4128795862197876,1.8771681425278075e-05,0.04176269844174385,validation
IITG Guwahati India,2023-10-24,26.1924788,91.6946357,51.0,297,30.083229166666666,50.26114583333333,1.2903125,7.341770833333332,16.4259375,0.2188541666666666,-1.500826385,-0.385896662,298.4690396,297.5264952,79.90480181,461.0601044406788,30.091875,30.091875,0.4128795862197876,1.8771681425278075e-05,0.04176269844174385,train
IITG Guwahati India,2023-10-24,26.1924788,91.6946357,51.0,297,30.083229166666666,50.26114583333333,1.2903125,7.341770833333332,16.4259375,0.2188541666666666,-1.500826385,-0.385896662,298.4690396,297.5264952,79.90480181,461.0601044406788,30.083229166666666,30.091875,,1.1126830941066146e-05,0.005458991043269634,validation
IITG Guwahati India,2023-10-25,26.1924788,91.6946357,51.0,298,28.094895833333336,60.33302083333333,1.9359375,7.537916666666665,15.739375,0.2028124999999999,-0.62759348,-0.017158906,299.1420507,292.2369965,78.60232366,183.4745705769036,30.083229166666666,30.083229166666666,,1.1126830941066146e-05,0.005458991043269634,train
IITG Guwahati India,2023-10-25,26.1924788,91.6946357,51.0,298,28.094895833333336,60.33302083333333,1.9359375,7.537916666666665,15.739375,0.2028124999999999,-0.62759348,-0.017158906,299.1420507,292.2369965,78.60232366,183.4745705769036,28.094895833333336,30.083229166666666,0.14109405875205994,2.923620013461914e-05,0.022885512560606003,validation
IITG Guwahati India,2023-10-26,26.1924788,91.6946357,51.0,299,39.90479166666666,71.40947916666666,3.231666666666667,7.746145833333333,15.404062499999998,0.2370833333333333,0.161314815,0.554520548,299.2555772,317.9002051,78.19023378,183.5899164989177,28.094895833333336,28.094895833333336,0.14109405875205994,2.923620013461914e-05,0.022885512560606003,train
IITG Guwahati India,2023-10-26,26.1924788,91.6946357,51.0,299,39.90479166666666,71.40947916666666,3.231666666666667,7.746145833333333,15.404062499999998,0.2370833333333333,0.161314815,0.554520548,299.2555772,317.9002051,78.19023378,183.5899164989177,39.90479166666666,28.094895833333336,0.2521919012069702,3.0994553526397794e-05,0.026786338537931442,validation
IITG Guwahati India,2023-10-27,26.1924788,91.6946357,51.0,300,51.94934782608695,88.37521739130435,3.9844791666666666,7.675,18.6034375,0.2794791666666666,-0.975191254,-0.055572333,298.679484,317.9738342,79.79867826,310.58838169810605,39.90479166666666,39.90479166666666,0.2521919012069702,3.0994553526397794e-05,0.026786338537931442,train
IITG Guwahati India,2023-10-27,26.1924788,91.6946357,51.0,300,51.94934782608695,88.37521739130435,3.9844791666666666,7.675,18.6034375,0.2794791666666666,-0.975191254,-0.055572333,298.679484,317.9738342,79.79867826,310.58838169810605,51.94934782608695,39.90479166666666,0.34814831614494324,2.5068477043532766e-05,0.030526554211974144,validation
IITG Guwahati India,2023-10-28,26.1924788,91.6946357,51.0,301,56.6128125,95.3925,2.7418750000000003,7.7621875,13.834374999999998,0.2706249999999999,-0.784538165,-0.198136794,298.7990161,322.4264357,78.453544,260.8982437778251,51.94934782608695,51.94934782608695,0.34814831614494324,2.5068477043532766e-05,0.030526554211974144,train
IITG Guwahati India,2023-10-28,26.1924788,91.6946357,51.0,301,56.6128125,95.3925,2.7418750000000003,7.7621875,13.834374999999998,0.2706249999999999,-0.784538165,-0.198136794,298.7990161,322.4264357,78.453544,260.8982437778251,56.6128125,51.94934782608695,0.23724046349525452,1.8874356101150624e-05,0.03787139430642128,validation
IITG Guwahati India,2023-10-29,26.1924788,91.6946357,51.0,302,41.0990625,66.46541666666667,1.7072916666666664,7.808020833333333,15.709687499999998,0.2392708333333333,-0.895193226,-0.328661829,298.7065001,309.9121505,77.19866212,295.53816583585507,56.6128125,56.6128125,0.23724046349525452,1.8874356101150624e-05,0.03787139430642128,train
IITG Guwahati India,2023-10-29,26.1924788,91.6946357,51.0,302,41.0990625,66.46541666666667,1.7072916666666664,7.808020833333333,15.709687499999998,0.2392708333333333,-0.895193226,-0.328661829,298.7065001,309.9121505,77.19866212,295.53816583585507,41.0990625,56.6128125,0.043571583926677704,1.895189780043438e-05,0.032788991928100586,validation
IITG Guwahati India,2023-10-30,26.1924788,91.6946357,51.0,303,40.26510416666667,59.2496875,1.5990624999999998,7.906770833333333,18.486875,0.2532291666666666,-1.605980264,-0.508645902,298.5625557,327.4872006,77.84674315,551.6865032454801,41.0990625,41.0990625,0.043571583926677704,1.895189780043438e-05,0.032788991928100586,train
IITG Guwahati India,2023-10-30,26.1924788,91.6946357,51.0,303,40.26510416666667,59.2496875,1.5990624999999998,7.906770833333333,18.486875,0.2532291666666666,-1.605980264,-0.508645902,298.5625557,327.4872006,77.84674315,551.6865032454801,40.26510416666667,41.0990625,0.04965405911207199,2.7263093215879053e-05,0.03270701691508293,validation
IITG Guwahati India,2023-10-31,26.1924788,91.6946357,51.0,304,42.31520833333334,72.39666666666666,2.2671875,7.905312500000001,19.071875,0.2688541666666666,-1.564248872,-0.395864683,298.9604057,292.2531876,77.32210256,471.56873324749216,40.26510416666667,40.26510416666667,0.04965405911207199,2.7263093215879053e-05,0.03270701691508293,train
IITG Guwahati India,2023-10-31,26.1924788,91.6946357,51.0,304,42.31520833333334,72.39666666666666,2.2671875,7.905312500000001,19.071875,0.2688541666666666,-1.564248872,-0.395864683,298.9604057,292.2531876,77.32210256,471.56873324749216,42.31520833333334,40.26510416666667,0.04140883684158325,2.6569143301458098e-05,0.03556227684020996,validation
IITG Guwahati India,2023-11-01,26.1924788,91.6946357,51.0,305,,,,,,,-1.068476884,-0.041511006,298.7720028,279.4934143,72.57622205,298.8575409931434,42.31520833333334,42.31520833333334,0.04140883684158325,2.6569143301458098e-05,0.03556227684020996,train
IITG Guwahati India,2023-11-01,26.1924788,91.6946357,51.0,305,,,,,,,-1.068476884,-0.041511006,298.7720028,279.4934143,72.57622205,298.8575409931434,,42.31520833333334,0.03535609319806099,2.0501063772826456e-05,0.035478539764881134,validation
IITG Guwahati India,2023-11-03,26.1924788,91.6946357,51.0,307,,,,,,,0.137134924,0.14358876,298.7163926,321.7130819,76.55172276,63.87744232244066,,,0.03535609319806099,2.0501063772826456e-05,0.035478539764881134,train
IITG Guwahati India,2023-11-03,26.1924788,91.6946357,51.0,307,,,,,,,0.137134924,0.14358876,298.7163926,321.7130819,76.55172276,63.87744232244066,,,0.4365862011909485,3.137798921670765e-05,0.03590351715683937,validation
IITG Guwahati India,2023-11-04,26.1924788,91.6946357,51.0,308,,,,,,,-0.038150935,-0.061195049,298.1508025,304.1938127,81.2960597,21.93641930764725,,,0.4365862011909485,3.137798921670765e-05,0.03590351715683937,train
IITG Guwahati India,2023-11-04,26.1924788,91.6946357,51.0,308,,,,,,,-0.038150935,-0.061195049,298.1508025,304.1938127,81.2960597,21.93641930764725,,,0.5996819138526917,1.9956611140514724e-05,0.028452061116695404,validation
IITG Guwahati India,2023-11-05,26.1924788,91.6946357,51.0,309,,,,,,,-1.535426189,-0.497131394,296.7291035,322.0354598,83.29221556,519.7330280491717,,,0.5996819138526917,1.9956611140514724e-05,0.028452061116695404,train
IITG Guwahati India,2023-11-05,26.1924788,91.6946357,51.0,309,,,,,,,-1.535426189,-0.497131394,296.7291035,322.0354598,83.29221556,519.7330280491717,,,0.5954458713531494,1.3035295523877721e-05,0.03535065799951553,validation
IITG Guwahati India,2023-11-06,26.1924788,91.6946357,51.0,310,,,,,,,-1.152815049,-0.440919125,297.4094702,366.7595841,78.72865155,452.6758618192441,,,0.5954458713531494,1.3035295523877721e-05,0.03535065799951553,train
IITG Guwahati India,2023-11-06,26.1924788,91.6946357,51.0,310,,,,,,,-1.152815049,-0.440919125,297.4094702,366.7595841,78.72865155,452.6758618192441,,,0.1275164783000946,3.2759886380517855e-05,0.03974409028887749,validation
IITG Guwahati India,2023-11-07,26.1924788,91.6946357,51.0,311,,,,,,,-0.432795649,-0.146994487,297.4203284,347.6478894,77.14906362,158.9018806112702,,,0.1275164783000946,3.2759886380517855e-05,0.03974409028887749,train
IITG Guwahati India,2023-11-07,26.1924788,91.6946357,51.0,311,,,,,,,-0.432795649,-0.146994487,297.4203284,347.6478894,77.14906362,158.9018806112702,,,0.13038590550422668,2.616923302412033e-05,0.03524394705891609,validation
IITG Guwahati India,2023-11-08,26.1924788,91.6946357,51.0,312,,,,,,,-0.084393305,0.306163713,296.9409647,306.3789601,78.19958481,97.30050192960714,,,0.13038590550422668,2.616923302412033e-05,0.03524394705891609,train
IITG Guwahati India,2023-11-08,26.1924788,91.6946357,51.0,312,,,,,,,-0.084393305,0.306163713,296.9409647,306.3789601,78.19958481,97.30050192960714,,,0.37954920530319214,3.738040686585009e-05,0.03876731917262077,validation
IITG Guwahati India,2023-11-09,26.1924788,91.6946357,51.0,313,,,,,,,-0.565483887,0.093884137,297.2050786,307.34806,79.32847774,176.17941931681278,,,0.37954920530319214,3.738040686585009e-05,0.03876731917262077,train
IITG Guwahati India,2023-11-09,26.1924788,91.6946357,51.0,313,,,,,,,-0.565483887,0.093884137,297.2050786,307.34806,79.32847774,176.17941931681278,,,0.25741642713546753,4.218026515445672e-05,0.028418755158782005,validation
IITG Guwahati India,2023-11-10,26.1924788,91.6946357,51.0,314,40.8959375,69.3690625,2.02625,7.583645833333333,8.3503125,0.2725,-1.511409208,-0.53320739,297.0097727,354.8766356,70.99836013,568.7630672844507,,,0.25741642713546753,4.218026515445672e-05,0.028418755158782005,train
IITG Guwahati India,2023-11-10,26.1924788,91.6946357,51.0,314,40.8959375,69.3690625,2.02625,7.583645833333333,8.3503125,0.2725,-1.511409208,-0.53320739,297.0097727,354.8766356,70.99836013,568.7630672844507,40.8959375,,0.1263386458158493,4.0594077290734276e-05,0.022497978061437607,validation
IITG Guwahati India,2023-11-11,26.1924788,91.6946357,51.0,315,68.68854166666667,105.44322916666668,2.814583333333333,8.14125,15.789687499999998,0.330625,-1.312154426,-0.452888431,297.3575883,350.3404305,70.80964875,486.3120388472468,40.8959375,40.8959375,0.1263386458158493,4.0594077290734276e-05,0.022497978061437607,train
IITG Guwahati India,2023-11-11,26.1924788,91.6946357,51.0,315,68.68854166666667,105.44322916666668,2.814583333333333,8.14125,15.789687499999998,0.330625,-1.312154426,-0.452888431,297.3575883,350.3404305,70.80964875,486.3120388472468,68.68854166666667,40.8959375,0.10636331886053085,2.9916453058831394e-05,0.03492081165313721,validation
IITG Guwahati India,2023-11-12,26.1924788,91.6946357,51.0,316,,122.7928125,3.3419791666666665,8.523854166666666,8.724062499999999,0.3446875,-1.386942179,-0.377886525,296.8910614,327.6172008,72.64561141,470.9497926609413,68.68854166666667,68.68854166666667,0.10636331886053085,2.9916453058831394e-05,0.03492081165313721,train
IITG Guwahati India,2023-11-12,26.1924788,91.6946357,51.0,316,,122.7928125,3.3419791666666665,8.523854166666666,8.724062499999999,0.3446875,-1.386942179,-0.377886525,296.8910614,327.6172008,72.64561141,470.9497926609413,,68.68854166666667,0.10296466946601868,2.8889400709886104e-05,0.028232505545020103,validation
IITG Guwahati India,2023-11-13,26.1924788,91.6946357,51.0,317,127.76124999999998,161.7578125,2.278125,8.176666666666668,17.0303125,0.2907291666666666,-1.915298032,-0.427478036,296.216614,340.8094655,75.03720938,668.8123329956176,,,0.10296466946601868,2.8889400709886104e-05,0.028232505545020103,train
IITG Guwahati India,2023-11-13,26.1924788,91.6946357,51.0,317,127.76124999999998,161.7578125,2.278125,8.176666666666668,17.0303125,0.2907291666666666,-1.915298032,-0.427478036,296.216614,340.8094655,75.03720938,668.8123329956176,127.76124999999998,,0.04576394706964493,1.893593253043946e-05,0.036449458450078964,validation
IITG Guwahati India,2023-11-14,26.1924788,91.6946357,51.0,318,62.785833333333336,102.33802083333336,2.1179166666666664,8.209999999999999,16.553437499999998,0.2578125,-1.772888293,-0.534973759,296.6106004,317.569549,73.26179622,588.0895744583289,127.76124999999998,127.76124999999998,0.04576394706964493,1.893593253043946e-05,0.036449458450078964,train
IITG Guwahati India,2023-11-14,26.1924788,91.6946357,51.0,318,62.785833333333336,102.33802083333336,2.1179166666666664,8.209999999999999,16.553437499999998,0.2578125,-1.772888293,-0.534973759,296.6106004,317.569549,73.26179622,588.0895744583289,62.785833333333336,127.76124999999998,0.18494431674480438,2.5528208425384946e-05,0.03407590836286545,validation
IITG Guwahati India,2023-11-15,26.1924788,91.6946357,51.0,319,53.22552083333333,86.73197916666668,1.9832291666666668,8.185729166666667,13.938437499999996,0.25,-1.920487155,-0.637526089,296.3504394,287.9516334,71.09119903,582.681384643076,62.785833333333336,62.785833333333336,0.18494431674480438,2.5528208425384946e-05,0.03407590836286545,train
IITG Guwahati India,2023-11-15,26.1924788,91.6946357,51.0,319,53.22552083333333,86.73197916666668,1.9832291666666668,8.185729166666667,13.938437499999996,0.25,-1.920487155,-0.637526089,296.3504394,287.9516334,71.09119903,582.681384643076,53.22552083333333,62.785833333333336,0.45275864005088806,3.291107714176178e-05,0.03691389411687851,validation
IITG Guwahati India,2023-11-16,26.1924788,91.6946357,51.0,320,39.2353125,73.45229166666667,2.113125,8.270416666666666,16.2534375,0.2211458333333333,-1.96800915,-0.455942749,297.1457472,278.3322066,67.72325752,562.2685210352311,53.22552083333333,53.22552083333333,0.45275864005088806,3.291107714176178e-05,0.03691389411687851,train
IITG Guwahati India,2023-11-16,26.1924788,91.6946357,51.0,320,39.2353125,73.45229166666667,2.113125,8.270416666666666,16.2534375,0.2211458333333333,-1.96800915,-0.455942749,297.1457472,278.3322066,67.72325752,562.2685210352311,39.2353125,53.22552083333333,,2.9771075560347526e-07,0.0,validation
IITG Guwahati India,2023-11-17,26.1924788,91.6946357,51.0,321,34.31916666666667,122.12822916666666,1.331875,8.260833333333332,12.6615625,0.1777083333333333,-4.259568553,-0.175026837,294.6016063,634.1836,84.14247664,2703.62805030762,39.2353125,39.2353125,,2.9771075560347526e-07,0.0,train
IITG Guwahati India,2023-11-17,26.1924788,91.6946357,51.0,321,34.31916666666667,122.12822916666666,1.331875,8.260833333333332,12.6615625,0.1777083333333333,-4.259568553,-0.175026837,294.6016063,634.1836,84.14247664,2703.62805030762,34.31916666666667,39.2353125,,0.0,0.0,validation
IITG Guwahati India,2023-11-18,26.1924788,91.6946357,51.0,322,18.354456521739127,55.986521739130445,0.9175347222222224,8.122291666666667,14.385312499999998,0.1367708333333333,-2.202868661,-0.720541102,295.2041707,391.5187171,78.97439725,907.429394306201,34.31916666666667,34.31916666666667,,0.0,0.0,train
IITG Guwahati India,2023-11-18,26.1924788,91.6946357,51.0,322,18.354456521739127,55.986521739130445,0.9175347222222224,8.122291666666667,14.385312499999998,0.1367708333333333,-2.202868661,-0.720541102,295.2041707,391.5187171,78.97439725,907.429394306201,18.354456521739127,34.31916666666667,0.2101641297340393,2.5383564207004383e-05,0.03200620040297508,validation
IITG Guwahati India,2023-11-19,26.1924788,91.6946357,51.0,323,32.90322916666667,53.25145833333334,1.516354166666667,8.174583333333333,13.360625,0.2085416666666666,-1.712196289,-0.375706264,296.3566737,311.8904498,78.97256233,546.7228150916239,18.354456521739127,18.354456521739127,0.2101641297340393,2.5383564207004383e-05,0.03200620040297508,train
IITG Guwahati India,2023-11-19,26.1924788,91.6946357,51.0,323,32.90322916666667,53.25145833333334,1.516354166666667,8.174583333333333,13.360625,0.2085416666666666,-1.712196289,-0.375706264,296.3566737,311.8904498,78.97256233,546.7228150916239,32.90322916666667,18.354456521739127,0.0865154042840004,2.1143518097233027e-05,0.03363988548517227,validation
IITG Guwahati India,2023-11-20,26.1924788,91.6946357,51.0,324,46.73364583333333,67.96854166666667,2.629930555555556,8.214374999999999,11.213437499999998,0.2841666666666667,-0.998006851,-0.286475839,296.8987421,284.242714,77.85643243,295.13183677378845,32.90322916666667,32.90322916666667,0.0865154042840004,2.1143518097233027e-05,0.03363988548517227,train
IITG Guwahati India,2023-11-20,26.1924788,91.6946357,51.0,324,46.73364583333333,67.96854166666667,2.629930555555556,8.214374999999999,11.213437499999998,0.2841666666666667,-0.998006851,-0.286475839,296.8987421,284.242714,77.85643243,295.13183677378845,46.73364583333333,32.90322916666667,0.1581125557422638,3.316798392916098e-05,0.02832503244280815,validation
IITG Guwahati India,2023-11-21,26.1924788,91.6946357,51.0,325,56.31739583333333,94.61364583333334,3.9802083333333336,8.230312499999998,11.803749999999996,0.3272916666666667,-0.503657991,0.241224249,296.5896482,248.8201351,80.75992932,138.95229176965958,46.73364583333333,46.73364583333333,0.1581125557422638,3.316798392916098e-05,0.02832503244280815,train
IITG Guwahati India,2023-11-21,26.1924788,91.6946357,51.0,325,56.31739583333333,94.61364583333334,3.9802083333333336,8.230312499999998,11.803749999999996,0.3272916666666667,-0.503657991,0.241224249,296.5896482,248.8201351,80.75992932,138.95229176965958,56.31739583333333,46.73364583333333,0.38865965604782104,3.1117502658162266e-05,0.03488408401608467,validation
IITG Guwahati India,2023-11-22,26.1924788,91.6946357,51.0,326,88.25541666666668,126.94177083333334,4.301041666666666,8.323958333333332,10.657187499999996,0.3945833333333333,-0.699729719,-0.167776249,295.9480874,265.1541077,83.16777436,190.7950185774314,56.31739583333333,56.31739583333333,0.38865965604782104,3.1117502658162266e-05,0.03488408401608467,train
IITG Guwahati India,2023-11-22,26.1924788,91.6946357,51.0,326,88.25541666666668,126.94177083333334,4.301041666666666,8.323958333333332,10.657187499999996,0.3945833333333333,-0.699729719,-0.167776249,295.9480874,265.1541077,83.16777436,190.7950185774314,88.25541666666668,56.31739583333333,0.46403396129608154,3.458158244029619e-05,0.04293588548898697,validation
IITG Guwahati India,2023-11-23,26.1924788,91.6946357,51.0,327,79.62677083333332,114.715625,3.076701388888889,8.3103125,11.499062499999996,0.366875,-1.481565687,-0.296004785,295.2639843,318.3847571,81.23445705,481.0303453574029,88.25541666666668,88.25541666666668,0.46403396129608154,3.458158244029619e-05,0.04293588548898697,train
IITG Guwahati India,2023-11-23,26.1924788,91.6946357,51.0,327,79.62677083333332,114.715625,3.076701388888889,8.3103125,11.499062499999996,0.366875,-1.481565687,-0.296004785,295.2639843,318.3847571,81.23445705,481.0303453574029,79.62677083333332,88.25541666666668,0.22911402583122253,2.5597113562980667e-05,0.033849406987428665,validation
IITG Guwahati India,2023-11-24,26.1924788,91.6946357,51.0,328,56.16489583333333,86.93677083333334,2.7584375,8.293541666666666,17.217812499999997,0.3072916666666667,-1.163732677,-0.333643905,296.1178203,315.7751044,77.54091437,382.2825110879903,79.62677083333332,79.62677083333332,0.22911402583122253,2.5597113562980667e-05,0.033849406987428665,train
IITG Guwahati India,2023-11-24,26.1924788,91.6946357,51.0,328,56.16489583333333,86.93677083333334,2.7584375,8.293541666666666,17.217812499999997,0.3072916666666667,-1.163732677,-0.333643905,296.1178203,315.7751044,77.54091437,382.2825110879903,56.16489583333333,79.62677083333332,0.06954068690538406,0.0,0.0,validation
IITG Guwahati India,2023-11-25,26.1924788,91.6946357,51.0,329,59.77583333333333,95.74270833333333,2.728854166666667,8.258645833333333,15.265937499999998,0.3061458333333333,-1.886051841,-0.344983118,295.1128903,369.9383981,76.78426121,709.2988673909098,56.16489583333333,56.16489583333333,0.06954068690538406,0.0,0.0,train
IITG Guwahati India,2023-11-25,26.1924788,91.6946357,51.0,329,59.77583333333333,95.74270833333333,2.728854166666667,8.258645833333333,15.265937499999998,0.3061458333333333,-1.886051841,-0.344983118,295.1128903,369.9383981,76.78426121,709.2988673909098,59.77583333333333,56.16489583333333,0.06729735434055328,2.1120518795214593e-05,0.02388733997941017,validation
IITG Guwahati India,2023-11-26,26.1924788,91.6946357,51.0,330,49.08781249999999,77.58729166666667,2.029166666666667,8.251875,16.119374999999998,0.2539583333333333,-1.992095922,-0.25260045,294.8136555,271.1193481,74.92112157,544.4204202990766,59.77583333333333,59.77583333333333,0.06729735434055328,2.1120518795214593e-05,0.02388733997941017,train
IITG Guwahati India,2023-11-26,26.1924788,91.6946357,51.0,330,49.08781249999999,77.58729166666667,2.029166666666667,8.251875,16.119374999999998,0.2539583333333333,-1.992095922,-0.25260045,294.8136555,271.1193481,74.92112157,544.4204202990766,49.08781249999999,59.77583333333333,0.04334772378206253,3.094301791861653e-05,0.02570069395005703,validation
IITG Guwahati India,2023-11-29,26.1924788,91.6946357,51.0,333,69.20614583333334,105.2940625,3.0709375,8.492604166666666,11.139999999999995,0.3404166666666667,-1.731353598,-0.263926871,294.6374157,283.224838,77.01398754,496.02710181010553,49.08781249999999,49.08781249999999,0.04334772378206253,3.094301791861653e-05,0.02570069395005703,train
IITG Guwahati India,2023-11-29,26.1924788,91.6946357,51.0,333,69.20614583333334,105.2940625,3.0709375,8.492604166666666,11.139999999999995,0.3404166666666667,-1.731353598,-0.263926871,294.6374157,283.224838,77.01398754,496.02710181010553,69.20614583333334,49.08781249999999,0.8348388671875,8.294761755678337e-06,0.0,validation
IITG Guwahati India,2023-11-30,26.1924788,91.6946357,51.0,334,64.6153947368421,112.04104166666669,3.5620833333333333,8.481354166666668,14.623124999999998,0.3559375,-2.017946621,-0.153487812,294.2985372,293.6509104,72.73472557,594.2835034548502,69.20614583333334,69.20614583333334,0.8348388671875,8.294761755678337e-06,0.0,train
IITG Guwahati India,2023-11-30,26.1924788,91.6946357,51.0,334,64.6153947368421,112.04104166666669,3.5620833333333333,8.481354166666668,14.623124999999998,0.3559375,-2.017946621,-0.153487812,294.2985372,293.6509104,72.73472557,594.2835034548502,64.6153947368421,69.20614583333334,,2.0986592062399723e-05,0.03461362421512604,validation
IITG Guwahati India,2023-12-07,26.1924788,91.6946357,51.0,341,,,,,,,-1.411610611,-0.688438657,294.0010163,272.7246436,85.11682306,428.3246500520241,64.6153947368421,64.6153947368421,,2.0986592062399723e-05,0.03461362421512604,train
IITG Guwahati India,2023-12-07,26.1924788,91.6946357,51.0,341,,,,,,,-1.411610611,-0.688438657,294.0010163,272.7246436,85.11682306,428.3246500520241,,64.6153947368421,,0.0,0.0,validation
IITG Guwahati India,2023-12-08,26.1924788,91.6946357,51.0,342,,,,,,,-1.992431758,-0.786693594,293.1742672,340.6934212,88.73109087,729.8056368887676,,,,0.0,0.0,train
IITG Guwahati India,2023-12-08,26.1924788,91.6946357,51.0,342,,,,,,,-1.992431758,-0.786693594,293.1742672,340.6934212,88.73109087,729.8056368887676,,,0.8747261166572571,2.8797909180866554e-05,0.041824426501989365,validation
IITG Guwahati India,2023-12-12,26.1924788,91.6946357,51.0,346,69.16302083333333,110.0021875,3.710729166666667,8.617395833333333,10.996874999999998,0.340625,-0.866531797,-0.202665799,293.8989205,240.9030213,83.31122028,214.38349292909584,,,0.8747261166572571,2.8797909180866554e-05,0.041824426501989365,train
IITG Guwahati India,2023-12-12,26.1924788,91.6946357,51.0,346,69.16302083333333,110.0021875,3.710729166666667,8.617395833333333,10.996874999999998,0.340625,-0.866531797,-0.202665799,293.8989205,240.9030213,83.31122028,214.38349292909584,69.16302083333333,,0.3233701288700104,3.012540764757432e-05,0.02091693878173828,validation
IITG Guwahati India,2023-12-13,26.1924788,91.6946357,51.0,347,74.70677083333334,115.97500000000002,3.557083333333333,8.545,18.2996875,0.3209375,1.487454074,0.732607228,292.2097246,276.8796959,88.66957126,459.0889939683924,69.16302083333333,69.16302083333333,0.3233701288700104,3.012540764757432e-05,0.02091693878173828,train
IITG Guwahati India,2023-12-13,26.1924788,91.6946357,51.0,347,74.70677083333334,115.97500000000002,3.557083333333333,8.545,18.2996875,0.3209375,1.487454074,0.732607228,292.2097246,276.8796959,88.66957126,459.0889939683924,74.70677083333334,69.16302083333333,0.5826664566993713,0.0,0.02480832114815712,validation
IITG Guwahati India,2023-12-14,26.1924788,91.6946357,51.0,348,111.36864583333332,154.1,3.8676041666666654,8.562291666666667,11.055312499999998,0.3547916666666666,-0.452702063,0.150073157,291.6537802,270.042589,85.37250677,128.79109642146926,74.70677083333334,74.70677083333334,0.5826664566993713,0.0,0.02480832114815712,train
IITG Guwahati India,2023-12-14,26.1924788,91.6946357,51.0,348,111.36864583333332,154.1,3.8676041666666654,8.562291666666667,11.055312499999998,0.3547916666666666,-0.452702063,0.150073157,291.6537802,270.042589,85.37250677,128.79109642146926,111.36864583333332,74.70677083333334,0.4831719994544983,3.1245457648765296e-05,0.026858501136302948,validation
IITG Guwahati India,2023-12-15,26.1924788,91.6946357,51.0,349,97.71125,139.71875,4.099166666666666,8.735416666666666,11.767812499999998,0.3983333333333332,-1.175309973,-0.442690603,291.2769012,312.7938818,83.04271406,392.8432771466767,111.36864583333332,111.36864583333332,0.4831719994544983,3.1245457648765296e-05,0.026858501136302948,train
IITG Guwahati India,2023-12-15,26.1924788,91.6946357,51.0,349,97.71125,139.71875,4.099166666666666,8.735416666666666,11.767812499999998,0.3983333333333332,-1.175309973,-0.442690603,291.2769012,312.7938818,83.04271406,392.8432771466767,97.71125,111.36864583333332,0.1698532998561859,2.969680463138502e-05,0.032629601657390594,validation
IITG Guwahati India,2023-12-16,26.1924788,91.6946357,51.0,350,92.21458333333332,135.91229166666668,5.0725,8.832291666666666,10.782187499999996,0.4241666666666666,-1.128797721,-0.17847228,291.4122441,265.5974888,79.47348315,303.5300172499633,97.71125,97.71125,0.1698532998561859,2.969680463138502e-05,0.032629601657390594,train
IITG Guwahati India,2023-12-16,26.1924788,91.6946357,51.0,350,92.21458333333332,135.91229166666668,5.0725,8.832291666666666,10.782187499999996,0.4241666666666666,-1.128797721,-0.17847228,291.4122441,265.5974888,79.47348315,303.5300172499633,92.21458333333332,97.71125,0.1353108286857605,4.226870441925712e-05,0.028577780351042747,validation
IITG Guwahati India,2023-12-17,26.1924788,91.6946357,51.0,351,86.57656250000001,119.9334375,3.4836458333333327,8.651145833333333,11.408437499999996,0.3945833333333333,-1.303255574,-0.32758024,291.8559087,281.0723842,77.24494354,377.70354977656257,92.21458333333332,92.21458333333332,0.1353108286857605,4.226870441925712e-05,0.028577780351042747,train
IITG Guwahati India,2023-12-17,26.1924788,91.6946357,51.0,351,86.57656250000001,119.9334375,3.4836458333333327,8.651145833333333,11.408437499999996,0.3945833333333333,-1.303255574,-0.32758024,291.8559087,281.0723842,77.24494354,377.70354977656257,86.57656250000001,92.21458333333332,0.11144483089447021,3.6139121220912784e-05,0.03419351205229759,validation
IITG Guwahati India,2023-12-18,26.1924788,91.6946357,51.0,352,92.61989583333332,135.10114583333333,4.290625,8.684583333333334,10.003749999999997,0.4046875,-0.935190144,-0.175651844,292.2653788,277.9153797,75.65641678,264.4484480025146,86.57656250000001,86.57656250000001,0.11144483089447021,3.6139121220912784e-05,0.03419351205229759,train
IITG Guwahati India,2023-12-18,26.1924788,91.6946357,51.0,352,92.61989583333332,135.10114583333333,4.290625,8.684583333333334,10.003749999999997,0.4046875,-0.935190144,-0.175651844,292.2653788,277.9153797,75.65641678,264.4484480025146,92.61989583333332,86.57656250000001,0.19555425643920898,4.717092087958008e-05,0.028124181553721428,validation
