Date,PM2.5,PM10,NO2,SO2,O3_8hr_max,CO_8hr_max,CO_24hr_mean,PM2.5_hrs_interpolated,PM10_hrs_interpolated,O3_hrs_interpolated,SO2_hrs_interpolated,NO2_hrs_interpolated,CO_hrs_interpolated
2023-10-01,18.007291666666664,44.319895833333334,8.396284722222221,7.927118055555556,49.461875,0.8502083333333333,0.6480208333333334,0,0,0,0,0,0
2023-10-02,20.17013888888889,44.913333333333334,7.248368055555556,7.9042708333333325,32.9071875,0.8914583333333334,0.5787152777777778,0,0,0,0,0,0
2023-10-03,15.075347222222222,43.11510416666666,14.755208333333334,7.927256944444444,36.8115625,0.9807291666666667,0.7009722222222222,0,0,0,0,0,0
2023-10-04,6.089930555555555,25.253229166666667,24.795069444444447,7.677465277777777,29.793125,1.6261458333333334,0.9538888888888888,0,0,0,0,0,0
2023-10-05,16.714492753623187,45.88697916666666,17.156111111111112,6.748174603174602,36.95197916666667,1.52375,1.1191666666666666,1,0,0,3,0,1
2023-10-06,63.90543478260868,151.28123188405797,27.4490873015873,9.500674603174602,38.154375,2.2163541666666666,1.1902536231884058,1,1,1,3,3,1
2023-10-07,93.190625,194.25697916666664,42.344027777777775,7.786413043478262,71.6465625,3.1136458333333334,1.63375,0,0,0,1,0,0
2023-10-08,69.60833333333333,155.44017361111113,19.889618055555555,5.039097222222222,73.46625,3.0749999999999997,0.9009722222222223,0,0,0,0,0,0
2023-10-09,48.755208333333336,124.21836805555556,14.39076388888889,5.664791666666666,57.1409375,1.0088541666666666,0.6910069444444445,0,0,0,0,0,0
2023-10-10,42.52291666666667,115.76625000000001,13.924722222222222,6.595138888888889,62.5425,0.7847916666666667,0.5970138888888888,0,0,0,0,0,0
2023-10-11,61.55937500000001,144.45989583333335,26.856875000000002,6.451701388888888,65.78031250000001,1.1573958333333334,0.8377777777777778,0,0,0,0,0,0
2023-10-12,69.19895833333334,139.63197916666667,29.849409722222223,5.700486111111111,56.0975,1.7538541666666667,0.9693055555555555,0,0,0,0,0,0
2023-10-13,88.80763888888889,156.15197916666668,42.269342105263156,9.809746376811594,72.761875,3.3586458333333336,1.814375,0,0,0,1,5,0
2023-10-14,87.42065217391306,151.30666666666667,45.52032608695652,8.709746376811594,41.4459375,3.335208333333333,1.9510507246376811,1,1,1,1,1,1
2023-10-15,76.53541666666666,149.11006944444446,32.08128472222222,6.367395833333333,51.3725,3.1535416666666665,0.9562499999999999,0,0,0,0,0,0
2023-10-16,61.91944444444444,136.01132575757575,18.291215277777777,6.840476190476189,36.12354166666667,1.6396875,1.1388405797101449,3,2,0,3,0,1
2023-10-17,17.416666666666668,57.406527777777775,10.1575,6.636956521739131,17.9303125,1.5746874999999998,0.8132986111111111,0,0,0,1,0,0
2023-10-18,35.70451388888889,80.74927083333334,9.241666666666667,3.4713194444444446,24.765,1.0780208333333332,0.6623611111111111,0,0,0,0,0,0
2023-10-19,52.73295454545455,,13.86326388888889,4.013576388888889,25.4928125,0.99375,0.860486111111111,2,13,0,0,0,0
2023-10-20,,141.504875,19.81565972222222,7.963298611111111,48.05739583333333,1.96,1.1081944444444445,16,4,0,0,0,0
2023-10-21,53.00763888888889,151.22458333333336,23.64142361111111,8.475694444444445,43.6453125,2.0510416666666664,1.0271527777777778,0,0,0,0,0,0
2023-10-22,71.35874999999999,164.4644583333333,21.154375,9.409340277777778,43.8915625,2.2386458333333334,1.2915277777777778,4,4,0,0,0,0
2023-10-23,69.49264705882354,183.60125000000002,21.836041666666663,6.942028985507246,45.764375,2.431979166666667,1.2876736111111111,7,0,0,1,0,0
2023-10-24,78.85454545454546,185.53579545454545,23.847291666666667,8.345347222222223,42.8653125,2.0775,1.0106249999999999,2,2,0,0,0,0
2023-10-25,64.48219696969699,192.24189393939395,24.183611111111116,6.999826388888889,44.317499999999995,1.2689583333333332,0.9787681159420292,2,2,0,0,0,1
2023-10-26,70.34131944444444,188.2553819444444,21.397118055555556,6.423771929824562,49.3675,1.7929166666666667,1.1269097222222222,0,0,0,5,0,0
